Número de Orden,SKU,Descripción SKU,Cantidad,Largo_cm,Ancho_cm,Alto_cm,Volumen_unitario_m3,Peso_unitario_kg,Volumen_total_m3,Peso_total_kg
ORD-CL-202612-001366,SKU-00537,Rodillo pintura,1,31.5,26.1,7.6,0.006248,0.374,0.006248,0.374
ORD-CL-202612-001366,SKU-00183,Smart TV 43 pulgadas,4,108.8,71.5,15.6,0.121356,12.811,0.485424,51.244
ORD-CL-202612-001367,SKU-00520,Smartphone caja,5,17.2,10.0,5.1,0.000877,0.618,0.004385,3.09
ORD-CL-202612-001367,SKU-00794,Taladro eléctrico,11,39.7,30.5,10.1,0.01223,2.596,0.13453,28.556
ORD-CL-202612-001367,SKU-00669,Router WiFi,2,24.9,21.0,8.0,0.004183,0.735,0.008366,1.47
ORD-CL-202612-001367,SKU-00546,Martillo carpintero,11,31.7,11.4,4.1,0.001482,0.921,0.016302,10.131
ORD-CL-202612-001367,SKU-00720,Notebook 15 pulgadas,5,41.4,29.4,5.9,0.007181,2.096,0.035905,10.48
ORD-CL-202612-001367,SKU-00669,Router WiFi,5,24.9,21.0,8.0,0.004183,0.735,0.020915,3.675
ORD-CL-202612-001367,SKU-00476,Broca acero 10mm,12,19.5,5.1,2.9,0.000288,0.19,0.003456,2.28
ORD-CL-202612-001367,SKU-00077,Taladro eléctrico,3,38.3,29.2,9.5,0.010624,2.855,0.031872,8.565
ORD-CL-202612-001367,SKU-00666,Tornillos caja 100u,15,7.9,6.1,4.2,0.000202,0.461,0.00303,6.915
ORD-CL-202612-001367,SKU-00602,Pintura látex 4L,1,19.1,20.4,23.9,0.009312,5.475,0.009312,5.475
ORD-CL-202612-001367,SKU-00532,Alicate universal,2,21.5,7.1,3.0,0.000458,0.379,0.000916,0.758
ORD-CL-202612-001367,SKU-00781,Llave ajustable 8 pulgadas,3,24.4,8.0,2.9,0.000566,0.553,0.001698,1.659
ORD-CL-202612-001367,SKU-00691,Cinta aisladora,14,9.9,9.9,2.0,0.000196,0.125,0.002744,1.75
ORD-CL-202612-001367,SKU-00346,Espejo pared 80x60,1,94.4,68.2,8.0,0.051505,7.268,0.051505,7.268
ORD-CL-202612-001367,SKU-00498,Caja herramientas plástica,3,51.0,29.1,25.3,0.037548,3.737,0.112644,11.211
ORD-CL-202612-001367,SKU-00768,Broca acero 10mm,3,19.5,5.0,2.9,0.000283,0.196,0.000849,0.588
ORD-CL-202612-001367,SKU-00070,Cable eléctrico 10m,5,25.0,26.1,7.7,0.005024,1.271,0.02512,6.355
ORD-CL-202612-001367,SKU-00300,Caja herramientas plástica,1,52.4,29.0,26.1,0.039662,3.205,0.039662,3.205
ORD-CL-202612-001367,SKU-00468,Cuadro decorativo 60x40,5,65.2,44.5,6.2,0.017989,2.622,0.089945,13.11
ORD-CL-202612-001367,SKU-00706,Parlante Bluetooth,28,24.5,12.5,12.3,0.003767,0.872,0.105476,24.416
ORD-CL-202612-001368,SKU-00190,Taladro eléctrico,12,37.6,30.0,9.7,0.010942,3.02,0.131304,36.24
ORD-CL-202612-001368,SKU-00533,Amoladora angular,24,40.0,32.8,11.7,0.01535,2.836,0.3684,68.064
ORD-CL-202612-001368,SKU-00728,Rodillo pintura,4,30.3,25.1,7.8,0.005932,0.371,0.023728,1.484
ORD-CL-202612-001368,SKU-00142,Escalera aluminio 4 peldaños,2,118.1,46.3,15.4,0.084208,7.637,0.168416,15.274
ORD-CL-202612-001368,SKU-00416,Monitor 24 pulgadas,4,60.1,45.1,15.0,0.040658,5.005,0.162632,20.02
ORD-CL-202612-001368,SKU-00320,Martillo carpintero,2,32.8,11.6,4.1,0.00156,0.928,0.00312,1.856
ORD-CL-202612-001368,SKU-00243,Pintura látex 4L,5,19.7,19.8,24.4,0.009517,5.44,0.047585,27.2
ORD-CL-202612-001368,SKU-00199,Mouse óptico,1,14.7,9.9,5.0,0.000728,0.216,0.000728,0.216
ORD-CL-202612-001368,SKU-00637,Florero cerámica,4,25.4,25.6,38.6,0.025099,2.489,0.100396,9.956
ORD-CL-202612-001368,SKU-00743,Monitor 24 pulgadas,4,59.2,45.6,15.2,0.041033,4.973,0.164132,19.892
ORD-CL-202612-001368,SKU-00143,Estantería modular,3,100.7,48.4,20.8,0.101377,13.023,0.304131,39.069
ORD-CL-202612-001368,SKU-00627,Pintura látex 1L,4,12.1,12.2,14.4,0.002126,1.209,0.008504,4.836
ORD-CL-202612-001368,SKU-00731,Caja herramientas plástica,4,52.1,28.9,23.9,0.035986,3.246,0.143944,12.984
ORD-CL-202612-001368,SKU-00327,Teclado inalámbrico,3,44.0,18.7,5.0,0.004114,0.828,0.012342,2.484
ORD-CL-202612-001368,SKU-00877,Cable eléctrico 10m,5,25.9,24.5,7.8,0.004949,1.131,0.024745,5.655
ORD-CL-202612-001368,SKU-00135,Amoladora angular,2,41.4,33.4,11.6,0.01604,3.13,0.03208,6.26
ORD-CL-202612-001368,SKU-00096,Amoladora angular,2,39.9,32.0,11.7,0.014939,2.837,0.029878,5.674
ORD-CL-202612-001368,SKU-00886,Amoladora angular,2,38.8,32.8,11.6,0.014763,2.984,0.029526,5.968
ORD-CL-202612-001368,SKU-00660,Notebook 15 pulgadas,5,40.8,29.7,5.8,0.007028,2.272,0.03514,11.36
ORD-CL-202612-001368,SKU-00869,Smartphone caja,2,18.9,10.5,5.2,0.001032,0.64,0.002064,1.28
ORD-CL-202612-001369,SKU-00316,Cinta aisladora,3,10.4,10.5,2.0,0.000218,0.114,0.000654,0.342
ORD-CL-202612-001369,SKU-00566,Cable eléctrico 10m,4,25.6,24.6,8.3,0.005227,1.247,0.020908,4.988
ORD-CL-202612-001369,SKU-00391,Router WiFi,2,25.7,20.9,7.8,0.00419,0.679,0.00838,1.358
ORD-CL-202612-001369,SKU-00557,Cuadro decorativo 60x40,16,62.0,43.4,6.2,0.016683,3.004,0.266928,48.064
ORD-CL-202612-001369,SKU-00533,Amoladora angular,2,40.0,32.8,11.7,0.01535,2.836,0.0307,5.672
ORD-CL-202612-001369,SKU-00451,Mouse óptico,2,14.9,9.6,5.1,0.00073,0.189,0.00146,0.378
ORD-CL-202612-001369,SKU-00045,Cinta aisladora,6,9.8,10.0,2.1,0.000206,0.109,0.001236,0.654
ORD-CL-202612-001369,SKU-00217,Espejo pared 80x60,5,92.6,71.9,8.3,0.055261,7.168,0.276305,35.84
ORD-CL-202612-001369,SKU-00021,Sierra circular,1,43.4,35.3,14.6,0.022367,5.344,0.022367,5.344
ORD-CL-202612-001369,SKU-00236,Escalera aluminio 4 peldaños,2,118.2,47.0,14.7,0.081664,8.349,0.163328,16.698
ORD-CL-202612-001370,SKU-00718,Alicate universal,1,23.1,6.7,2.9,0.000449,0.383,0.000449,0.383
ORD-CL-202612-001370,SKU-00592,Pintura látex 4L,3,19.2,20.1,24.9,0.009609,4.946,0.028827,14.838
ORD-CL-202612-001370,SKU-00600,Escalera aluminio 4 peldaños,3,123.0,43.0,15.2,0.080393,7.775,0.241179,23.325
ORD-CL-202612-001370,SKU-00881,Pintura látex 4L,1,19.2,19.2,26.2,0.009658,4.879,0.009658,4.879
ORD-CL-202612-001370,SKU-00384,Martillo carpintero,2,31.9,12.2,3.8,0.001479,0.901,0.002958,1.802
ORD-CL-202612-001370,SKU-00756,Amoladora angular,2,38.0,31.7,11.9,0.014335,3.41,0.02867,6.82
ORD-CL-202612-001370,SKU-00518,Florero cerámica,4,24.5,25.1,41.9,0.025766,2.738,0.103064,10.952
ORD-CL-202612-001370,SKU-00071,Manguera jardín 20m,1,33.8,34.8,15.1,0.017761,3.973,0.017761,3.973
ORD-CL-202612-001370,SKU-00659,Pintura látex 4L,3,19.1,20.3,24.5,0.009499,5.294,0.028497,15.882
ORD-CL-202612-001370,SKU-00355,Pintura látex 1L,6,11.7,11.8,13.3,0.001836,1.24,0.011016,7.44
ORD-CL-202612-001370,SKU-00006,Monitor 24 pulgadas,4,59.2,46.1,14.7,0.040118,5.129,0.160472,20.516
ORD-CL-202612-001370,SKU-00208,Clavos caja 1kg,4,15.0,9.8,6.2,0.000911,1.109,0.003644,4.436
ORD-CL-202612-001370,SKU-00178,Router WiFi,5,26.2,20.5,7.7,0.004136,0.787,0.02068,3.935
ORD-CL-202612-001370,SKU-00146,Pintura látex 1L,11,11.6,11.8,13.6,0.001862,1.319,0.020482,14.509
ORD-CL-202612-001370,SKU-00496,Mouse óptico,3,15.2,9.8,5.1,0.00076,0.193,0.00228,0.579
ORD-CL-202612-001370,SKU-00026,Silicona cartucho,5,23.9,5.2,5.2,0.000646,0.302,0.00323,1.51
ORD-CL-202612-001370,SKU-00201,Caja herramientas plástica,3,47.5,30.0,24.9,0.035483,3.517,0.106449,10.551
ORD-CL-202612-001370,SKU-00634,Smart TV 43 pulgadas,3,111.6,70.7,15.3,0.120719,13.114,0.362157,39.342
ORD-CL-202612-001370,SKU-00748,Espejo pared 80x60,5,89.7,67.4,8.1,0.048971,7.859,0.244855,39.295
ORD-CL-202612-001371,SKU-00515,Sierra circular,3,45.3,35.2,14.9,0.023759,5.492,0.071277,16.476
ORD-CL-202612-001371,SKU-00619,Espejo pared 80x60,16,93.1,71.9,7.6,0.050874,7.745,0.813984,123.92
ORD-CL-202612-001371,SKU-00517,Tarugos nylon bolsa 50u,3,11.5,7.8,3.1,0.000278,0.231,0.000834,0.693
ORD-CL-202612-001371,SKU-00589,Tornillos caja 100u,1,7.8,6.3,4.1,0.000201,0.441,0.000201,0.441
ORD-CL-202612-001371,SKU-00017,Llave ajustable 8 pulgadas,23,24.5,7.9,3.1,0.0006,0.593,0.0138,13.639
ORD-CL-202612-001371,SKU-00653,Estantería modular,2,100.6,51.4,20.0,0.103417,12.852,0.206834,25.704
ORD-CL-202612-001371,SKU-00066,Broca acero 10mm,5,21.0,5.2,3.1,0.000339,0.179,0.001695,0.895
ORD-CL-202612-001371,SKU-00448,Smart TV 43 pulgadas,4,109.1,71.3,15.5,0.120572,12.191,0.482288,48.764
ORD-CL-202612-001371,SKU-00556,Tarugos nylon bolsa 50u,3,12.1,8.1,3.1,0.000304,0.242,0.000912,0.726
ORD-CL-202612-001371,SKU-00888,Escalera aluminio 4 peldaños,25,124.3,47.0,15.7,0.091721,7.702,2.293025,192.55
ORD-CL-202612-001371,SKU-00875,Tornillos caja 100u,5,8.3,6.1,4.0,0.000203,0.422,0.001015,2.11
ORD-CL-202612-001371,SKU-00859,Escalera aluminio 4 peldaños,5,123.5,43.9,15.5,0.084036,8.112,0.42018,40.56
ORD-CL-202612-001371,SKU-00637,Florero cerámica,1,25.4,25.6,38.6,0.025099,2.489,0.025099,2.489
ORD-CL-202612-001371,SKU-00269,Taladro eléctrico,1,37.4,28.9,10.2,0.011025,2.725,0.011025,2.725
ORD-CL-202612-001371,SKU-00027,Cuadro decorativo 60x40,7,66.0,43.4,6.1,0.017473,2.887,0.122311,20.209
ORD-CL-202612-001372,SKU-00254,Monitor 24 pulgadas,5,61.2,44.7,14.6,0.03994,4.503,0.1997,22.515
ORD-CL-202612-001372,SKU-00208,Clavos caja 1kg,27,15.0,9.8,6.2,0.000911,1.109,0.024597,29.943
ORD-CL-202612-001372,SKU-00099,Smartphone caja,23,18.1,10.1,5.0,0.000914,0.597,0.021022,13.731
ORD-CL-202612-001372,SKU-00737,Tarugos nylon bolsa 50u,4,12.5,7.7,3.1,0.000298,0.271,0.001192,1.084
ORD-CL-202612-001372,SKU-00321,Pintura látex 1L,3,12.5,12.1,14.2,0.002148,1.254,0.006444,3.762
ORD-CL-202612-001372,SKU-00135,Amoladora angular,3,41.4,33.4,11.6,0.01604,3.13,0.04812,9.39
ORD-CL-202612-001372,SKU-00827,Llave ajustable 8 pulgadas,1,25.5,8.0,2.9,0.000592,0.597,0.000592,0.597
ORD-CL-202612-001372,SKU-00256,Alicate universal,1,21.1,6.7,2.9,0.00041,0.342,0.00041,0.342
ORD-CL-202612-001372,SKU-00220,Rodillo pintura,2,28.8,24.7,7.7,0.005477,0.436,0.010954,0.872
ORD-CL-202612-001373,SKU-00241,Cable eléctrico 10m,4,25.5,25.7,8.2,0.005374,1.203,0.021496,4.812
ORD-CL-202612-001373,SKU-00648,Smart TV 43 pulgadas,28,107.0,69.3,15.1,0.111968,12.386,3.135104,346.808
ORD-CL-202612-001373,SKU-00103,Pintura látex 1L,4,12.4,12.2,14.0,0.002118,1.321,0.008472,5.284
ORD-CL-202612-001373,SKU-00199,Mouse óptico,1,14.7,9.9,5.0,0.000728,0.216,0.000728,0.216
ORD-CL-202612-001373,SKU-00065,Parlante Bluetooth,9,24.7,12.4,12.3,0.003767,0.9,0.033903,8.1
ORD-CL-202612-001373,SKU-00329,Alicate universal,3,21.7,6.9,3.0,0.000449,0.358,0.001347,1.074
ORD-CL-202612-001373,SKU-00297,Reloj pared,3,35.3,34.4,8.1,0.009836,1.138,0.029508,3.414
ORD-CL-202612-001373,SKU-00758,Martillo carpintero,8,31.5,11.8,3.8,0.001412,0.973,0.011296,7.784
ORD-CL-202612-001373,SKU-00754,Reloj pared,4,36.5,35.7,7.7,0.010033,1.152,0.040132,4.608
ORD-CL-202612-001373,SKU-00711,Teclado inalámbrico,2,46.3,17.9,5.0,0.004144,0.935,0.008288,1.87
ORD-CL-202612-001373,SKU-00638,Pintura látex 4L,12,19.6,20.5,24.3,0.009764,5.017,0.117168,60.204
ORD-CL-202612-001373,SKU-00784,Pintura látex 1L,29,12.2,11.5,14.2,0.001992,1.274,0.057768,36.946
ORD-CL-202612-001374,SKU-00601,Manguera jardín 20m,3,34.8,35.9,15.2,0.01899,3.943,0.05697,11.829
ORD-CL-202612-001374,SKU-00614,Sierra circular,4,43.4,33.4,15.2,0.022033,5.469,0.088132,21.876
ORD-CL-202612-001374,SKU-00137,Monitor 24 pulgadas,1,59.7,46.0,14.9,0.040918,5.07,0.040918,5.07
ORD-CL-202612-001374,SKU-00464,Manguera jardín 20m,1,34.1,35.9,14.6,0.017873,4.383,0.017873,4.383
ORD-CL-202612-001374,SKU-00757,Interruptor eléctrico,4,11.7,8.1,5.8,0.00055,0.15,0.0022,0.6
ORD-CL-202612-001374,SKU-00073,Estantería modular,7,98.6,49.5,19.6,0.095662,13.199,0.669634,92.393
ORD-CL-202612-001374,SKU-00048,Alicate universal,4,22.4,6.7,3.1,0.000465,0.346,0.00186,1.384
ORD-CL-202612-001374,SKU-00751,Sierra circular,2,46.9,36.0,14.5,0.024482,5.126,0.048964,10.252
ORD-CL-202612-001374,SKU-00137,Monitor 24 pulgadas,2,59.7,46.0,14.9,0.040918,5.07,0.081836,10.14
ORD-CL-202612-001374,SKU-00050,Tornillos caja 100u,1,8.3,6.0,3.9,0.000194,0.459,0.000194,0.459
ORD-CL-202612-001374,SKU-00845,Interruptor eléctrico,1,11.8,7.6,6.0,0.000538,0.138,0.000538,0.138
ORD-CL-202612-001374,SKU-00725,Manguera jardín 20m,5,36.0,34.6,14.6,0.018186,4.494,0.09093,22.47
ORD-CL-202612-001374,SKU-00026,Silicona cartucho,5,23.9,5.2,5.2,0.000646,0.302,0.00323,1.51
ORD-CL-202612-001375,SKU-00543,Sierra circular,5,45.9,35.7,14.5,0.02376,5.932,0.1188,29.66
ORD-CL-202612-001375,SKU-00769,Notebook 15 pulgadas,1,41.8,28.7,6.3,0.007558,2.019,0.007558,2.019
ORD-CL-202612-001375,SKU-00273,Manguera jardín 20m,4,34.2,36.6,14.4,0.018025,3.931,0.0721,15.724
ORD-CL-202612-001375,SKU-00242,Clavos caja 1kg,1,15.4,10.4,6.2,0.000993,0.98,0.000993,0.98
ORD-CL-202612-001375,SKU-00360,Caja herramientas plástica,5,50.5,28.8,24.6,0.035778,3.45,0.17889,17.25
ORD-CL-202612-001375,SKU-00233,Escalera aluminio 4 peldaños,1,118.5,44.9,14.9,0.079278,8.662,0.079278,8.662
ORD-CL-202612-001375,SKU-00149,Cuadro decorativo 60x40,5,62.9,45.4,5.8,0.016563,2.93,0.082815,14.65
ORD-CL-202612-001375,SKU-00239,Manguera jardín 20m,5,35.2,34.6,15.6,0.019,3.884,0.095,19.42
ORD-CL-202612-001375,SKU-00294,Clavos caja 1kg,4,14.5,10.3,6.1,0.000911,0.98,0.003644,3.92
ORD-CL-202612-001375,SKU-00225,Amoladora angular,1,39.0,31.7,12.0,0.014836,3.174,0.014836,3.174
ORD-CL-202612-001375,SKU-00285,Pintura látex 4L,2,20.3,20.1,24.5,0.009997,5.4,0.019994,10.8
ORD-CL-202612-001375,SKU-00481,Escalera aluminio 4 peldaños,5,124.4,45.6,15.5,0.087926,7.665,0.43963,38.325
ORD-CL-202612-001375,SKU-00571,Cámara seguridad,1,20.1,14.6,10.4,0.003052,0.608,0.003052,0.608
ORD-CL-202612-001375,SKU-00346,Espejo pared 80x60,4,94.4,68.2,8.0,0.051505,7.268,0.20602,29.072
ORD-CL-202612-001375,SKU-00101,Cinta aisladora,5,9.5,10.2,2.0,0.000194,0.123,0.00097,0.615
ORD-CL-202612-001375,SKU-00731,Caja herramientas plástica,18,52.1,28.9,23.9,0.035986,3.246,0.647748,58.428
ORD-CL-202612-001375,SKU-00882,Smartphone caja,3,18.8,9.6,4.9,0.000884,0.547,0.002652,1.641
ORD-CL-202612-001375,SKU-00147,Reloj pared,17,36.4,36.2,7.8,0.010278,1.094,0.174726,18.598
ORD-CL-202612-001375,SKU-00861,Amoladora angular,4,40.4,33.6,11.9,0.016154,2.912,0.064616,11.648
ORD-CL-202612-001375,SKU-00768,Broca acero 10mm,3,19.5,5.0,2.9,0.000283,0.196,0.000849,0.588
ORD-CL-202612-001375,SKU-00643,Mouse óptico,3,14.4,9.8,5.2,0.000734,0.195,0.002202,0.585
ORD-CL-202612-001376,SKU-00307,Broca acero 10mm,3,20.4,5.0,3.0,0.000306,0.193,0.000918,0.579
ORD-CL-202612-001376,SKU-00386,Cámara seguridad,3,19.6,14.8,10.4,0.003017,0.659,0.009051,1.977
ORD-CL-202612-001376,SKU-00144,Manguera jardín 20m,2,34.5,35.0,15.3,0.018475,4.256,0.03695,8.512
ORD-CL-202612-001376,SKU-00234,Alicate universal,4,21.9,6.9,2.9,0.000438,0.351,0.001752,1.404
ORD-CL-202612-001376,SKU-00202,Tablet 10 pulgadas,5,29.1,19.4,6.0,0.003387,0.967,0.016935,4.835
ORD-CL-202612-001376,SKU-00874,Llave ajustable 8 pulgadas,2,25.6,8.1,3.0,0.000622,0.599,0.001244,1.198
ORD-CL-202612-001376,SKU-00755,Pintura látex 4L,5,20.9,21.0,23.9,0.01049,4.781,0.05245,23.905
ORD-CL-202612-001376,SKU-00053,Estantería modular,13,102.1,47.7,19.3,0.093994,11.995,1.221922,155.935
ORD-CL-202612-001376,SKU-00053,Estantería modular,9,102.1,47.7,19.3,0.093994,11.995,0.845946,107.955
ORD-CL-202612-001376,SKU-00400,Smartphone caja,4,17.2,9.9,4.9,0.000834,0.626,0.003336,2.504
ORD-CL-202612-001376,SKU-00178,Router WiFi,3,26.2,20.5,7.7,0.004136,0.787,0.012408,2.361
ORD-CL-202612-001376,SKU-00814,Cámara seguridad,2,20.8,15.6,9.7,0.003147,0.63,0.006294,1.26
ORD-CL-202612-001376,SKU-00519,Martillo carpintero,3,33.2,12.0,4.0,0.001594,0.897,0.004782,2.691
ORD-CL-202612-001376,SKU-00896,Rodillo pintura,8,29.9,24.4,8.4,0.006128,0.385,0.049024,3.08
ORD-CL-202612-001377,SKU-00897,Lámpara mesa,4,36.3,23.9,25.9,0.02247,2.239,0.08988,8.956
ORD-CL-202612-001377,SKU-00207,Cable eléctrico 10m,1,25.6,25.1,8.3,0.005333,1.18,0.005333,1.18
ORD-CL-202612-001377,SKU-00586,Pintura látex 1L,2,12.1,11.9,13.7,0.001973,1.344,0.003946,2.688
ORD-CL-202612-001377,SKU-00608,Notebook 15 pulgadas,2,41.9,31.2,6.0,0.007844,2.182,0.015688,4.364
ORD-CL-202612-001377,SKU-00050,Tornillos caja 100u,2,8.3,6.0,3.9,0.000194,0.459,0.000388,0.918
ORD-CL-202612-001377,SKU-00086,Pintura látex 4L,3,20.3,19.1,23.8,0.009228,4.657,0.027684,13.971
ORD-CL-202612-001377,SKU-00334,Taladro eléctrico,1,37.6,31.0,9.8,0.011423,2.792,0.011423,2.792
ORD-CL-202612-001377,SKU-00227,Reloj pared,28,33.6,33.8,8.3,0.009426,1.087,0.263928,30.436
ORD-CL-202612-001377,SKU-00282,Notebook 15 pulgadas,4,38.1,29.9,5.7,0.006493,2.169,0.025972,8.676
ORD-CL-202612-001377,SKU-00429,Pintura látex 1L,5,11.7,12.1,13.6,0.001925,1.407,0.009625,7.035
ORD-CL-202612-001377,SKU-00740,Florero cerámica,1,24.1,25.8,42.0,0.026115,2.498,0.026115,2.498
ORD-CL-202612-001377,SKU-00310,Alicate universal,2,21.8,6.9,3.1,0.000466,0.36,0.000932,0.72
ORD-CL-202612-001377,SKU-00625,Manguera jardín 20m,5,34.5,34.2,14.4,0.016991,4.531,0.084955,22.655
ORD-CL-202612-001377,SKU-00413,Cuadro decorativo 60x40,29,66.5,44.1,5.8,0.017009,2.934,0.493261,85.086
ORD-CL-202612-001377,SKU-00346,Espejo pared 80x60,3,94.4,68.2,8.0,0.051505,7.268,0.154515,21.804
ORD-CL-202612-001377,SKU-00507,Manguera jardín 20m,11,33.4,34.4,15.4,0.017694,3.955,0.194634,43.505
ORD-CL-202612-001377,SKU-00425,Broca acero 10mm,2,20.6,5.1,2.9,0.000305,0.198,0.00061,0.396
ORD-CL-202612-001378,SKU-00597,Mouse óptico,1,14.8,10.2,5.0,0.000755,0.218,0.000755,0.218
ORD-CL-202612-001378,SKU-00707,Taladro eléctrico,8,38.3,31.4,9.7,0.011665,2.699,0.09332,21.592
ORD-CL-202612-001378,SKU-00168,Pintura látex 4L,4,20.0,19.9,24.5,0.009751,4.893,0.039004,19.572
ORD-CL-202612-001378,SKU-00214,Pintura látex 1L,5,12.4,12.5,14.5,0.002247,1.242,0.011235,6.21
ORD-CL-202612-001378,SKU-00372,Tarugos nylon bolsa 50u,4,11.7,8.1,2.9,0.000275,0.271,0.0011,1.084
ORD-CL-202612-001378,SKU-00208,Clavos caja 1kg,1,15.0,9.8,6.2,0.000911,1.109,0.000911,1.109
ORD-CL-202612-001378,SKU-00512,Manguera jardín 20m,2,35.9,36.5,15.2,0.019917,4.266,0.039834,8.532
ORD-CL-202612-001378,SKU-00130,Notebook 15 pulgadas,1,40.7,30.5,6.0,0.007448,2.12,0.007448,2.12
ORD-CL-202612-001378,SKU-00587,Estantería modular,8,99.1,52.2,19.3,0.099839,13.195,0.798712,105.56
ORD-CL-202612-001378,SKU-00448,Smart TV 43 pulgadas,5,109.1,71.3,15.5,0.120572,12.191,0.60286,60.955
ORD-CL-202612-001378,SKU-00026,Silicona cartucho,1,23.9,5.2,5.2,0.000646,0.302,0.000646,0.302
ORD-CL-202612-001378,SKU-00454,Cámara seguridad,1,19.1,14.3,9.9,0.002704,0.711,0.002704,0.711
ORD-CL-202612-001378,SKU-00419,Tarugos nylon bolsa 50u,5,11.5,8.2,2.9,0.000273,0.242,0.001365,1.21
ORD-CL-202612-001378,SKU-00280,Notebook 15 pulgadas,3,39.7,28.5,5.8,0.006562,1.928,0.019686,5.784
ORD-CL-202612-001378,SKU-00428,Llave ajustable 8 pulgadas,3,23.9,7.8,3.0,0.000559,0.574,0.001677,1.722
ORD-CL-202612-001378,SKU-00288,Llave ajustable 8 pulgadas,22,25.0,7.8,3.1,0.000605,0.642,0.01331,14.124
ORD-CL-202612-001378,SKU-00326,Martillo carpintero,1,33.2,12.5,4.0,0.00166,0.863,0.00166,0.863
ORD-CL-202612-001378,SKU-00004,Silicona cartucho,5,22.8,4.9,5.1,0.00057,0.29,0.00285,1.45
ORD-CL-202612-001378,SKU-00062,Parlante Bluetooth,1,25.8,12.5,12.4,0.003999,1.038,0.003999,1.038
ORD-CL-202612-001378,SKU-00327,Teclado inalámbrico,1,44.0,18.7,5.0,0.004114,0.828,0.004114,0.828
ORD-CL-202612-001378,SKU-00136,Tornillos caja 100u,3,7.9,6.3,3.8,0.000189,0.439,0.000567,1.317
ORD-CL-202612-001379,SKU-00020,Tarugos nylon bolsa 50u,3,12.3,8.0,3.0,0.000295,0.267,0.000885,0.801
ORD-CL-202612-001379,SKU-00220,Rodillo pintura,1,28.8,24.7,7.7,0.005477,0.436,0.005477,0.436
ORD-CL-202612-001379,SKU-00702,Caja herramientas plástica,5,51.4,31.0,25.3,0.040313,3.188,0.201565,15.94
ORD-CL-202612-001379,SKU-00677,Martillo carpintero,17,31.7,11.4,4.0,0.001446,1.017,0.024582,17.289
ORD-CL-202612-001379,SKU-00258,Caja herramientas plástica,5,50.7,30.1,24.9,0.037999,3.475,0.189995,17.375
ORD-CL-202612-001379,SKU-00743,Monitor 24 pulgadas,5,59.2,45.6,15.2,0.041033,4.973,0.205165,24.865
ORD-CL-202612-001379,SKU-00219,Escalera aluminio 4 peldaños,1,117.6,46.3,15.5,0.084396,7.601,0.084396,7.601
ORD-CL-202612-001379,SKU-00075,Espejo pared 80x60,5,90.2,70.1,7.6,0.048055,7.844,0.240275,39.22
ORD-CL-202612-001379,SKU-00322,Notebook 15 pulgadas,11,39.2,30.3,6.2,0.007364,2.256,0.081004,24.816
ORD-CL-202612-001379,SKU-00779,Martillo carpintero,5,32.4,12.4,4.2,0.001687,0.906,0.008435,4.53
ORD-CL-202612-001379,SKU-00776,Amoladora angular,3,41.0,33.4,12.4,0.016981,3.113,0.050943,9.339
ORD-CL-202612-001379,SKU-00641,Cámara seguridad,3,20.6,14.6,10.4,0.003128,0.649,0.009384,1.947
ORD-CL-202612-001380,SKU-00582,Florero cerámica,3,23.8,23.9,39.3,0.022355,2.741,0.067065,8.223
ORD-CL-202612-001380,SKU-00271,Cámara seguridad,5,19.7,15.5,10.0,0.003053,0.629,0.015265,3.145
ORD-CL-202612-001380,SKU-00418,Espejo pared 80x60,2,91.3,66.9,8.2,0.050085,7.026,0.10017,14.052
ORD-CL-202612-001380,SKU-00518,Florero cerámica,1,24.5,25.1,41.9,0.025766,2.738,0.025766,2.738
ORD-CL-202612-001381,SKU-00625,Manguera jardín 20m,4,34.5,34.2,14.4,0.016991,4.531,0.067964,18.124
ORD-CL-202612-001381,SKU-00443,Mouse óptico,5,15.2,9.9,5.1,0.000767,0.2,0.003835,1.0
ORD-CL-202612-001381,SKU-00636,Caja herramientas plástica,1,49.1,29.8,25.7,0.037604,3.685,0.037604,3.685
ORD-CL-202612-001381,SKU-00423,Tarugos nylon bolsa 50u,2,12.1,8.3,3.1,0.000311,0.239,0.000622,0.478
ORD-CL-202612-001381,SKU-00581,Alicate universal,5,22.5,6.9,2.9,0.00045,0.376,0.00225,1.88
ORD-CL-202612-001381,SKU-00382,Tablet 10 pulgadas,1,28.0,19.1,6.1,0.003262,0.876,0.003262,0.876
ORD-CL-202612-001381,SKU-00136,Tornillos caja 100u,4,7.9,6.3,3.8,0.000189,0.439,0.000756,1.756
ORD-CL-202612-001382,SKU-00888,Escalera aluminio 4 peldaños,3,124.3,47.0,15.7,0.091721,7.702,0.275163,23.106
ORD-CL-202612-001382,SKU-00144,Manguera jardín 20m,1,34.5,35.0,15.3,0.018475,4.256,0.018475,4.256
ORD-CL-202612-001382,SKU-00652,Caja herramientas plástica,1,50.4,30.2,25.9,0.039422,3.356,0.039422,3.356
ORD-CL-202612-001382,SKU-00399,Cable eléctrico 10m,1,26.0,25.8,7.9,0.005299,1.211,0.005299,1.211
ORD-CL-202612-001382,SKU-00779,Martillo carpintero,5,32.4,12.4,4.2,0.001687,0.906,0.008435,4.53
ORD-CL-202612-001382,SKU-00766,Pintura látex 1L,3,12.0,11.9,14.6,0.002085,1.327,0.006255,3.981
